mode: atomic
HealthHub360/main.go:23.13,25.2 1 1
HealthHub360/services/appointment.go:662.2,662.12 1 0
HealthHub360/services/appointment.go:665.150,673.16 4 0
HealthHub360/services/appointment.go:673.16,676.3 2 0
HealthHub360/services/appointment.go:677.2,680.16 4 0
HealthHub360/services/appointment.go:680.16,683.3 2 0
HealthHub360/services/appointment.go:684.2,684.32 1 0
HealthHub360/services/appointment.go:695.113,700.16 4 0
HealthHub360/services/appointment.go:700.16,703.3 2 0
HealthHub360/services/appointment.go:704.2,705.16 2 0
HealthHub360/services/appointment.go:705.16,708.3 2 0
HealthHub360/services/appointment.go:710.2,710.61 1 0
HealthHub360/services/appointment.go:710.61,712.3 1 0
HealthHub360/services/appointment.go:713.2,714.16 2 0
HealthHub360/services/appointment.go:714.16,717.3 2 0
HealthHub360/services/appointment.go:719.2,722.50 3 0
HealthHub360/services/appointment.go:722.50,724.3 1 0
HealthHub360/services/appointment.go:726.2,726.67 1 0
HealthHub360/services/appointment.go:726.67,728.3 1 0
HealthHub360/services/appointment.go:729.2,729.23 1 0
HealthHub360/services/auth.go:29.60,34.49 4 0
HealthHub360/services/auth.go:34.49,36.3 1 0
HealthHub360/services/auth.go:37.2,38.21 2 0
HealthHub360/services/auth.go:38.21,40.3 1 0
HealthHub360/services/auth.go:41.2,41.20 1 0
HealthHub360/services/auth.go:41.20,43.17 2 0
HealthHub360/services/auth.go:43.17,46.4 2 0
HealthHub360/services/auth.go:48.2,48.17 1 0
HealthHub360/services/auth.go:48.17,50.17 2 0
HealthHub360/services/auth.go:50.17,53.4 2 0
HealthHub360/services/auth.go:55.2,55.17 1 0
HealthHub360/services/auth.go:55.17,57.17 2 0
HealthHub360/services/auth.go:57.17,60.4 2 0
HealthHub360/services/auth.go:62.2,62.16 1 0
HealthHub360/services/auth.go:62.16,64.17 2 0
HealthHub360/services/auth.go:64.17,67.4 2 0
HealthHub360/services/auth.go:69.2,69.12 1 0
HealthHub360/services/auth.go:75.59,78.52 2 0
HealthHub360/services/auth.go:78.52,80.3 1 0
HealthHub360/services/auth.go:81.2,81.54 1 0
HealthHub360/services/auth.go:81.54,83.3 1 0
HealthHub360/services/auth.go:84.2,84.51 1 0
HealthHub360/services/auth.go:84.51,86.3 1 0
HealthHub360/services/auth.go:88.2,88.15 1 0
HealthHub360/services/auth.go:94.84,99.16 4 0
HealthHub360/services/auth.go:99.16,101.3 1 0
HealthHub360/services/auth.go:103.2,103.20 1 0
HealthHub360/services/auth.go:110.111,115.16 4 0
HealthHub360/services/auth.go:115.16,117.3 1 0
HealthHub360/services/auth.go:118.2,118.20 1 0
HealthHub360/services/auth.go:125.62,128.9 2 0
HealthHub360/services/auth.go:128.9,130.3 1 0
HealthHub360/services/auth.go:132.2,134.34 2 0
HealthHub360/services/auth.go:135.26,136.24 1 0
HealthHub360/services/auth.go:137.17,138.17 1 0
HealthHub360/services/auth.go:139.10,140.67 1 0
HealthHub360/services/auth.go:143.2,143.34 1 0
HealthHub360/services/auth.go:143.34,145.3 1 0
HealthHub360/services/auth.go:147.2,147.12 1 0
HealthHub360/services/auth.go:153.68,154.41 1 0
HealthHub360/services/auth.go:154.41,156.3 1 0
HealthHub360/services/auth.go:158.2,159.16 2 0
HealthHub360/services/auth.go:159.16,161.3 1 0
HealthHub360/services/auth.go:163.2,163.12 1 0
HealthHub360/services/auth.go:186.46,195.2 6 0
HealthHub360/services/auth.go:201.102,209.2 5 0
HealthHub360/services/auth.go:211.101,214.20 2 0
HealthHub360/services/auth.go:214.20,216.75 2 0
HealthHub360/services/auth.go:216.75,219.4 2 0
HealthHub360/services/auth.go:220.3,220.20 1 0
HealthHub360/services/auth.go:220.20,230.4 4 0
HealthHub360/services/auth.go:232.3,233.17 2 0
HealthHub360/services/auth.go:235.2,235.12 1 0
HealthHub360/services/auth.go:238.116,243.45 4 0
HealthHub360/services/auth.go:243.45,246.3 2 0
HealthHub360/services/auth.go:246.8,249.3 2 0
HealthHub360/services/auth.go:250.2,253.16 4 0
HealthHub360/services/auth.go:253.16,256.3 2 0
HealthHub360/services/auth.go:257.2,257.19 1 0
HealthHub360/services/auth.go:264.101,272.2 5 0
HealthHub360/services/auth.go:282.89,283.49 1 0
HealthHub360/services/auth.go:283.49,286.3 2 0
HealthHub360/services/auth.go:288.2,290.16 3 0
HealthHub360/services/auth.go:290.16,293.3 2 0
HealthHub360/services/auth.go:295.2,302.16 7 0
HealthHub360/services/auth.go:302.16,305.3 2 0
HealthHub360/services/auth.go:307.2,308.16 2 0
HealthHub360/services/auth.go:308.16,311.3 2 0
HealthHub360/services/auth.go:312.2,312.30 1 0
HealthHub360/services/auth.go:312.30,313.52 1 0
HealthHub360/services/auth.go:313.52,315.4 1 0
HealthHub360/services/auth.go:316.3,316.39 1 0
HealthHub360/services/auth.go:319.2,320.16 2 0
HealthHub360/services/auth.go:320.16,323.3 2 0
HealthHub360/services/auth.go:325.2,325.70 1 0
HealthHub360/services/auth.go:325.70,328.3 2 0
HealthHub360/services/auth.go:329.2,330.16 2 0
HealthHub360/services/auth.go:330.16,333.3 2 0
HealthHub360/services/auth.go:334.2,335.18 2 0
HealthHub360/services/auth.go:341.83,343.9 2 0
HealthHub360/services/auth.go:343.9,345.3 1 0
HealthHub360/services/auth.go:346.2,348.29 3 0
HealthHub360/services/auth.go:348.29,350.3 1 0
HealthHub360/services/auth.go:352.2,353.9 2 0
HealthHub360/services/auth.go:353.9,355.3 1 0
HealthHub360/services/auth.go:357.2,359.23 3 0
HealthHub360/services/auth.go:359.23,361.3 1 0
HealthHub360/services/auth.go:362.2,368.30 7 0
HealthHub360/services/auth.go:374.81,378.15 3 0
HealthHub360/services/auth.go:378.15,380.3 1 0
HealthHub360/services/auth.go:381.2,381.15 1 0
HealthHub360/services/auth.go:381.15,383.3 1 0
HealthHub360/services/auth.go:384.2,385.16 2 0
HealthHub360/services/auth.go:385.16,388.3 2 0
HealthHub360/services/auth.go:389.2,390.16 2 0
HealthHub360/services/auth.go:390.16,393.3 2 0
HealthHub360/services/auth.go:394.2,396.36 3 0
HealthHub360/services/auth.go:396.36,398.3 1 0
HealthHub360/services/auth.go:399.2,401.42 3 0
HealthHub360/services/auth.go:407.115,421.16 5 0
HealthHub360/services/auth.go:421.16,424.3 2 0
HealthHub360/services/auth.go:426.2,431.16 3 0
HealthHub360/services/auth.go:431.16,433.3 1 0
HealthHub360/services/auth.go:435.2,435.12 1 0
HealthHub360/services/auth.go:443.51,445.23 1 0
HealthHub360/services/auth.go:445.23,447.3 1 0
HealthHub360/services/auth.go:450.2,458.30 5 0
HealthHub360/services/auth.go:458.30,459.10 1 0
HealthHub360/services/auth.go:460.31,461.19 1 0
HealthHub360/services/auth.go:462.31,463.20 1 0
HealthHub360/services/auth.go:464.47,465.21 1 0
HealthHub360/services/auth.go:469.2,469.15 1 0
HealthHub360/services/auth.go:469.15,471.3 1 0
HealthHub360/services/auth.go:472.2,472.16 1 0
HealthHub360/services/auth.go:472.16,474.3 1 0
HealthHub360/services/auth.go:475.2,475.17 1 0
HealthHub360/services/auth.go:475.17,477.3 1 0
HealthHub360/services/auth.go:478.2,478.44 1 0
HealthHub360/services/auth.go:478.44,480.3 1 0
HealthHub360/services/auth.go:482.2,482.12 1 0
HealthHub360/services/auth.go:488.52,490.16 2 0
HealthHub360/services/auth.go:490.16,492.3 1 0
HealthHub360/services/auth.go:493.2,493.26 1 0
HealthHub360/services/auth.go:504.81,506.16 2 0
HealthHub360/services/auth.go:506.16,509.3 2 0
HealthHub360/services/auth.go:510.2,511.16 2 0
HealthHub360/services/auth.go:511.16,514.3 2 0
HealthHub360/services/auth.go:516.2,516.59 1 0
HealthHub360/services/auth.go:516.59,519.3 2 0
HealthHub360/services/auth.go:521.2,522.16 2 0
HealthHub360/services/auth.go:522.16,525.3 2 0
HealthHub360/services/auth.go:526.2,528.89 2 0
HealthHub360/services/auth.go:528.89,531.3 2 0
HealthHub360/services/auth.go:533.2,533.41 1 0
HealthHub360/services/auth.go:541.61,545.34 3 0
HealthHub360/services/auth.go:545.34,547.3 1 0
HealthHub360/services/auth.go:549.2,549.17 1 0
HealthHub360/services/auth.go:549.17,551.17 2 0
HealthHub360/services/auth.go:551.17,554.4 2 0
HealthHub360/services/auth.go:557.2,557.17 1 0
HealthHub360/services/auth.go:557.17,559.17 2 0
HealthHub360/services/auth.go:559.17,562.4 2 0
HealthHub360/services/auth.go:564.2,564.12 1 0
HealthHub360/services/auth.go:570.60,573.52 2 0
HealthHub360/services/auth.go:573.52,575.3 1 0
HealthHub360/services/auth.go:576.2,576.54 1 0
HealthHub360/services/auth.go:576.54,578.3 1 0
HealthHub360/services/auth.go:579.2,580.15 2 0
HealthHub360/services/auth.go:592.82,594.50 1 0
HealthHub360/services/auth.go:594.50,597.3 2 0
HealthHub360/services/auth.go:599.2,602.16 3 0
HealthHub360/services/auth.go:602.16,605.3 2 0
HealthHub360/services/auth.go:607.2,613.16 6 0
HealthHub360/services/auth.go:613.16,616.3 2 0
HealthHub360/services/auth.go:619.2,623.16 5 0
HealthHub360/services/auth.go:623.16,626.3 2 0
HealthHub360/services/auth.go:627.2,642.16 5 0
HealthHub360/services/auth.go:642.16,644.3 1 0
HealthHub360/services/auth.go:646.2,648.16 3 0
HealthHub360/services/auth.go:648.16,650.3 1 0
HealthHub360/services/auth.go:652.2,656.16 4 0
HealthHub360/services/auth.go:656.16,659.3 2 0
HealthHub360/services/auth.go:661.2,661.45 1 0
HealthHub360/services/bill.go:29.75,32.16 3 0
HealthHub360/services/bill.go:32.16,35.3 2 0
HealthHub360/services/bill.go:36.2,37.9 2 0
HealthHub360/services/bill.go:37.9,40.3 2 0
HealthHub360/services/bill.go:41.2,42.9 2 0
HealthHub360/services/bill.go:42.9,45.3 2 0
HealthHub360/services/bill.go:46.2,46.46 1 0
HealthHub360/services/bill.go:46.46,49.3 2 0
HealthHub360/services/bill.go:50.2,50.12 1 0
HealthHub360/services/bill.go:52.88,54.26 2 0
HealthHub360/services/bill.go:54.26,57.3 2 0
HealthHub360/services/bill.go:58.2,60.28 3 0
HealthHub360/services/bill.go:61.19,62.25 1 0
HealthHub360/services/bill.go:63.21,64.10 1 0
HealthHub360/services/bill.go:65.10,66.60 1 0
HealthHub360/services/bill.go:68.2,68.19 1 0
HealthHub360/services/bill.go:68.19,70.3 1 0
HealthHub360/services/bill.go:72.2,73.9 2 0
HealthHub360/services/bill.go:73.9,75.3 1 0
HealthHub360/services/bill.go:76.2,76.27 1 0
HealthHub360/services/bill.go:78.90,81.32 3 0
HealthHub360/services/bill.go:81.32,84.3 2 0
HealthHub360/services/bill.go:85.2,88.30 3 0
HealthHub360/services/bill.go:89.21,90.15 1 0
HealthHub360/services/bill.go:91.19,92.30 1 0
HealthHub360/services/bill.go:93.10,94.53 1 0
HealthHub360/services/bill.go:96.2,96.29 1 0
HealthHub360/services/bill.go:96.29,98.10 2 0
HealthHub360/services/bill.go:98.10,101.4 2 0
HealthHub360/services/bill.go:102.3,102.29 1 0
HealthHub360/services/bill.go:104.2,104.19 1 0
HealthHub360/services/bill.go:106.120,109.16 2 0
HealthHub360/services/bill.go:109.16,112.3 2 0
HealthHub360/services/bill.go:113.2,116.26 4 0
HealthHub360/services/bill.go:116.26,118.17 2 0
HealthHub360/services/bill.go:118.17,121.4 2 0
HealthHub360/services/bill.go:122.3,124.10 3 0
HealthHub360/services/bill.go:124.10,127.4 2 0
HealthHub360/services/bill.go:128.3,132.42 5 0
HealthHub360/services/bill.go:134.2,134.37 1 0
HealthHub360/services/bill.go:136.97,138.9 2 0
HealthHub360/services/bill.go:138.9,141.3 2 0
HealthHub360/services/bill.go:142.2,142.28 1 0
HealthHub360/services/bill.go:144.83,146.9 2 0
HealthHub360/services/bill.go:146.9,149.3 2 0
HealthHub360/services/bill.go:150.2,151.33 2 0
HealthHub360/services/bill.go:152.19,153.31 1 0
HealthHub360/services/bill.go:154.21,155.16 1 0
HealthHub360/services/bill.go:156.10,157.75 1 0
HealthHub360/services/bill.go:159.2,159.23 1 0
HealthHub360/services/bill.go:162.88,165.16 3 0
HealthHub360/services/bill.go:165.16,168.3 2 0
HealthHub360/services/bill.go:170.2,171.9 2 0
HealthHub360/services/bill.go:171.9,174.3 2 0
HealthHub360/services/bill.go:175.2,179.9 4 0
HealthHub360/services/bill.go:179.9,182.3 2 0
HealthHub360/services/bill.go:183.2,184.9 2 0
HealthHub360/services/bill.go:184.9,187.3 2 0
HealthHub360/services/bill.go:188.2,192.9 4 0
HealthHub360/services/bill.go:192.9,195.3 2 0
HealthHub360/services/bill.go:196.2,197.9 2 0
HealthHub360/services/bill.go:197.9,200.3 2 0
HealthHub360/services/bill.go:201.2,203.62 3 0
HealthHub360/services/bill.go:205.96,208.9 2 0
HealthHub360/services/bill.go:208.9,211.3 2 0
HealthHub360/services/bill.go:213.2,214.9 2 0
HealthHub360/services/bill.go:214.9,217.3 2 0
HealthHub360/services/bill.go:218.2,221.9 3 0
HealthHub360/services/bill.go:221.9,224.3 2 0
HealthHub360/services/bill.go:225.2,230.28 5 0
HealthHub360/services/bill.go:230.28,232.3 1 0
HealthHub360/services/bill.go:233.2,233.30 1 0
HealthHub360/services/bill.go:233.30,235.3 1 0
HealthHub360/services/bill.go:236.2,236.26 1 0
HealthHub360/services/bill.go:236.26,238.3 1 0
HealthHub360/services/bill.go:239.2,240.38 2 0
HealthHub360/services/bill.go:247.35,250.16 2 0
HealthHub360/services/bill.go:250.16,253.3 2 0
HealthHub360/services/bill.go:255.2,256.16 2 0
HealthHub360/services/bill.go:256.16,259.3 2 0
HealthHub360/services/bill.go:261.2,261.26 1 0
HealthHub360/services/bill.go:272.40,283.26 8 0
HealthHub360/services/bill.go:283.26,287.3 3 0
HealthHub360/services/bill.go:289.2,298.16 4 0
HealthHub360/services/bill.go:298.16,300.3 1 0
HealthHub360/services/bill.go:302.2,302.35 1 0
HealthHub360/services/bill.go:311.9,319.16 3 0
HealthHub360/services/bill.go:319.16,322.3 2 0
HealthHub360/services/bill.go:324.2,324.12 1 0
HealthHub360/services/bill.go:331.40,334.9 2 0
HealthHub360/services/bill.go:334.9,336.3 1 0
HealthHub360/services/bill.go:338.2,339.16 2 0
HealthHub360/services/bill.go:339.16,341.3 1 0
HealthHub360/services/bill.go:343.2,345.16 2 0
HealthHub360/services/bill.go:345.16,347.3 1 0
HealthHub360/services/bill.go:349.2,356.3 1 0
HealthHub360/services/bill.go:362.42,365.16 2 0
HealthHub360/services/bill.go:365.16,367.3 1 0
HealthHub360/services/bill.go:369.2,370.16 2 0
HealthHub360/services/bill.go:370.16,372.3 1 0
HealthHub360/services/bill.go:374.2,379.30 2 0
HealthHub360/services/bill.go:379.30,381.17 2 0
HealthHub360/services/bill.go:381.17,383.4 1 0
HealthHub360/services/bill.go:385.3,386.27 2 0
HealthHub360/services/bill.go:389.2,389.44 1 0
HealthHub360/services/bill.go:403.67,405.16 2 0
HealthHub360/services/bill.go:405.16,408.3 2 0
HealthHub360/services/bill.go:409.2,410.16 2 0
HealthHub360/services/bill.go:410.16,413.3 2 0
HealthHub360/services/bill.go:415.2,416.16 2 0
HealthHub360/services/bill.go:416.16,419.3 2 0
HealthHub360/services/bill.go:420.2,422.16 3 0
HealthHub360/services/bill.go:422.16,425.3 2 0
HealthHub360/services/bill.go:426.2,427.13 2 0
HealthHub360/services/bill.go:427.13,430.3 2 0
HealthHub360/services/bill.go:431.2,432.16 2 0
HealthHub360/services/bill.go:432.16,435.3 2 0
HealthHub360/services/bill.go:436.2,437.16 2 0
HealthHub360/services/bill.go:437.16,440.3 2 0
HealthHub360/services/bill.go:441.2,442.16 2 0
HealthHub360/services/bill.go:442.16,445.3 2 0
HealthHub360/services/bill.go:446.2,453.16 8 0
HealthHub360/services/bill.go:453.16,456.3 2 0
HealthHub360/services/bill.go:457.2,461.16 5 0
HealthHub360/services/bill.go:461.16,464.3 2 0
HealthHub360/services/bill.go:466.2,467.16 2 0
HealthHub360/services/bill.go:467.16,470.3 2 0
HealthHub360/services/bill.go:471.2,482.16 12 0
HealthHub360/services/bill.go:482.16,485.3 2 0
HealthHub360/services/bill.go:486.2,489.16 4 0
HealthHub360/services/bill.go:489.16,491.3 1 0
HealthHub360/services/bill.go:492.2,492.36 1 0
HealthHub360/services/bill.go:504.85,513.16 8 0
HealthHub360/services/bill.go:513.16,516.3 2 0
HealthHub360/services/bill.go:518.2,519.125 2 0
HealthHub360/services/bill.go:519.125,521.3 1 0
HealthHub360/services/bill.go:522.2,527.16 5 0
HealthHub360/services/bill.go:527.16,530.3 2 0
HealthHub360/services/bill.go:532.2,532.106 1 0
HealthHub360/services/bill.go:532.106,534.3 1 0
HealthHub360/services/bill.go:535.2,536.16 2 0
HealthHub360/services/bill.go:536.16,538.3 1 0
HealthHub360/services/bill.go:540.2,540.20 1 0
HealthHub360/services/bill.go:543.103,555.29 10 0
HealthHub360/services/bill.go:555.29,557.3 1 0
HealthHub360/services/bill.go:559.2,561.16 3 0
HealthHub360/services/bill.go:561.16,563.3 1 0
HealthHub360/services/bill.go:566.2,567.16 2 0
HealthHub360/services/bill.go:567.16,569.3 1 0
HealthHub360/services/bill.go:572.2,573.16 2 0
HealthHub360/services/bill.go:573.16,575.3 1 0
HealthHub360/services/bill.go:576.2,577.16 2 0
HealthHub360/services/bill.go:577.16,579.3 1 0
HealthHub360/services/bill.go:580.2,584.16 4 0
HealthHub360/services/bill.go:584.16,586.3 1 0
HealthHub360/services/bill.go:588.2,589.16 2 0
HealthHub360/services/bill.go:589.16,591.3 1 0
HealthHub360/services/bill.go:593.2,604.16 9 0
HealthHub360/services/bill.go:604.16,606.3 1 0
HealthHub360/services/bill.go:607.2,608.16 2 0
HealthHub360/services/bill.go:608.16,610.3 1 0
HealthHub360/services/bill.go:611.2,634.20 20 0
HealthHub360/services/bill.go:637.93,639.16 2 0
HealthHub360/services/bill.go:639.16,641.3 1 0
HealthHub360/services/bill.go:643.2,644.49 2 0
HealthHub360/services/bill.go:644.49,646.3 1 0
HealthHub360/services/bill.go:648.2,648.66 1 0
HealthHub360/services/bill.go:648.66,650.3 1 0
HealthHub360/services/bill.go:652.2,663.34 4 0
HealthHub360/services/bill.go:663.34,665.3 1 0
HealthHub360/services/bill.go:667.2,667.12 1 0
HealthHub360/services/bill.go:673.82,675.16 2 0
HealthHub360/services/bill.go:675.16,677.3 1 0
HealthHub360/services/bill.go:679.2,680.16 2 0
HealthHub360/services/bill.go:680.16,682.3 1 0
HealthHub360/services/bill.go:684.2,690.16 5 0
HealthHub360/services/bill.go:690.16,692.3 1 0
HealthHub360/services/bill.go:694.2,694.31 1 0
HealthHub360/services/bill.go:696.87,735.16 11 0
HealthHub360/services/bill.go:735.16,737.3 1 0
HealthHub360/services/bill.go:738.2,747.50 5 0
HealthHub360/services/bill.go:747.50,749.3 1 0
HealthHub360/services/bill.go:752.2,752.64 1 0
HealthHub360/services/bill.go:752.64,754.3 1 0
HealthHub360/services/bill.go:756.2,756.72 1 0
HealthHub360/services/bill.go:759.50,763.16 3 0
HealthHub360/services/bill.go:763.16,765.3 1 0
HealthHub360/services/bill.go:766.2,769.16 3 0
HealthHub360/services/bill.go:769.16,771.3 1 0
HealthHub360/services/bill.go:773.2,775.49 2 0
HealthHub360/services/bill.go:777.60,786.2 2 0
HealthHub360/services/bill.go:788.70,791.9 3 0
HealthHub360/services/bill.go:791.9,793.3 1 0
HealthHub360/services/bill.go:794.2,801.16 5 0
HealthHub360/services/bill.go:801.16,805.3 2 0
HealthHub360/services/bill.go:806.2,806.59 1 0
HealthHub360/services/bill.go:806.59,809.3 2 0
HealthHub360/services/bill.go:810.2,811.16 2 0
HealthHub360/services/bill.go:811.16,814.3 2 0
HealthHub360/services/bill.go:815.2,818.16 4 0
HealthHub360/services/bill.go:818.16,821.3 2 0
HealthHub360/services/bill.go:822.2,823.17 2 0
HealthHub360/services/consent.go:21.164,31.2 9 0
HealthHub360/services/consent.go:32.97,39.16 5 0
HealthHub360/services/consent.go:39.16,42.3 2 0
HealthHub360/services/consent.go:43.2,44.9 2 0
HealthHub360/services/consent.go:44.9,47.3 2 0
HealthHub360/services/consent.go:48.2,49.31 2 0
HealthHub360/services/consent.go:49.31,51.17 2 0
HealthHub360/services/consent.go:51.17,54.4 2 0
HealthHub360/services/consent.go:56.2,56.61 1 0
HealthHub360/services/consent.go:56.61,59.3 2 0
HealthHub360/services/consent.go:61.2,62.12 2 0
HealthHub360/services/consent.go:75.105,80.16 5 0
HealthHub360/services/consent.go:80.16,83.3 2 0
HealthHub360/services/consent.go:85.2,88.16 3 0
HealthHub360/services/consent.go:88.16,91.3 2 0
HealthHub360/services/consent.go:93.2,96.16 4 0
HealthHub360/services/consent.go:96.16,98.3 1 0
HealthHub360/services/consent.go:100.2,102.14 3 0
HealthHub360/services/consent.go:102.14,104.3 1 0
HealthHub360/services/consent.go:104.8,106.17 2 0
HealthHub360/services/consent.go:106.17,109.4 2 0
HealthHub360/services/consent.go:112.2,113.16 2 0
HealthHub360/services/consent.go:113.16,116.3 2 0
HealthHub360/services/consent.go:117.2,120.16 4 0
HealthHub360/services/consent.go:120.16,123.3 2 0
